Timestamp,State,Title,Classification
1988-12-31 12:00:00+00:00,Ohio,Report 4952: Evening sighting by ice fisherman near Friendship Lake,Class A
1989-01-14 12:00:00+00:00,Missouri,Report 11823: ATV'ers have daylight sighting near Hematite.,Class B
1989-02-15 12:00:00+00:00,Missouri,"Report 1138: Family witness a 7-8 foot tall creature, covered with hair, standing in the middle of the road",Class A
1989-04-01 12:00:00+00:00,Colorado,Report 15630: Miner reports pre-dawn road crossing near Silverton,Class A
1989-04-17 12:00:00+00:00,Florida,Report 746: Sighting by two newspaper deliverymen around 3:30 a.m,Class A
1989-04-22 12:00:00+00:00,Minnesota,Report 24794: Man tells of a possible nighttime encounter while burning garbage near Long Prairie,Class B
1989-05-15 12:00:00+00:00,Maryland,Report 29330: Recollection of possible vocalizations and brush crashing while camping in the Lil-Aaron Straus Wilderness Area,Class B
1989-05-20 12:00:00+00:00,Montana,"Report 1693: While scouting a timbered hill at 7000', hikers see a bipedal animal stand up & walk away",Class A
1989-06-01 12:00:00+00:00,Washington,Report 44368: Memory told of being chased home by a bi-pedal animal near Robe,Class A
1989-06-14 12:00:00+00:00,Washington,Report 933: Family has face to face encounter with sasquatch in their back yard,Class A
1989-07-01 12:00:00+00:00,Oregon,Report 3387: Vocalizations heard in Lookingglass,Class B
1989-07-04 12:00:00+00:00,Iowa,Report 27141: Campers hear loud scream at close range near Wapsipinicon River,Class B
1989-07-13 12:00:00+00:00,Montana,Report 1649: Witnesses hear two powerful vocalizations near their property on the Flathead Reservation,Class C
1989-08-09 12:00:00+00:00,North Carolina,"Report 18680: Soldier on maneuvers finds large, human-like footprints at Fort Bragg",Class B
1989-08-15 12:00:00+00:00,Ohio,"Report 878: Hikers spot white bigfoot at Higbanks Park outside Columbus, OH",Class A
1989-09-15 12:00:00+00:00,Florida,"Report 591: Driver stops car momentarily on Nova Rd., witnesses a 7-8 foot tall dark creature approach his car..",Class A
1989-09-30 12:00:00+00:00,Wisconsin,Report 41734: Bow hunter recalls being shaken by possible incidents near Mount Horeb,Class B
1989-10-03 12:00:00+00:00,Utah,Report 17195: Possible vocalizations heard by elk hunters in the Uintah Mountains (north slope),Class B
1989-10-14 12:00:00+00:00,Arkansas,Report 30063: Man recalls nighttime encounter near DeQueen,Class B
1989-10-14 12:00:00+00:00,Tennessee,Report 7326: Deer hunter has early morning encounter near Middleton,Class B
1989-10-14 12:00:00+00:00,Illinois,Report 10910: Hunter has daylight sighting near Sandoval.,Class A
1989-10-15 12:00:00+00:00,Arizona,Report 38375: Memory told of a possible early morning sighting while hunting near West Clear Creek,Class B
1989-10-15 12:00:00+00:00,Illinois,"Report 3474: One sighting in October near a cabin, then another incident six months later less than a mile away from the first incident",Class A
1989-11-01 12:00:00+00:00,Ohio,Report 1018: A man driving stops to watch a hair covered creature walk across a cornfield,Class B
1989-11-01 12:00:00+00:00,Michigan,Report 31592: Hunter recalls incidents near Pecks Lake,Class B
1989-11-04 12:00:00+00:00,Oregon,Report 10034: Hunter hears wood-on-wood knocking,Class B
1989-11-11 12:00:00+00:00,North Carolina,Report 13663: Daylight sighting by hunters near Windsor,Class A
1989-11-15 12:00:00+00:00,Tennessee,Report 10220: Motorists have nighttime sighting near Pulaski.,Class B
1989-11-18 12:00:00+00:00,Missouri,Report 30159: Recollection of a possible nighttime encounter on a four-wheeler near Sullivan,Class B
1989-11-24 12:00:00+00:00,West Virginia,Report 12959: Sightings by two hunters in tree stands outside Elkwater,Class A
1989-12-15 12:00:00+00:00,Florida,Report 32302: Memory told of a possible dusk sighting at a hunting camp near Greenville,Class B
1990-04-15 12:00:00+00:00,Kentucky,"Report 317: Sighting by a courier near Benton, across from a log cabin on Cole Cemetery Road",Class A
1990-05-03 12:00:00+00:00,Washington,Report 1587: Loud vocalizations sounds heard,Class A
1990-05-15 12:00:00+00:00,Washington,Report 9665: Young girl sees road-crossing figure during car repair stop.,Class B
1990-05-15 12:00:00+00:00,Alabama,Report 27480: Woman recounts childhood sighting of a white creature near the town of Kansas,Class A
1990-05-18 12:00:00+00:00,Texas,Report 27237: Woman recalls seeing huge bigfoot creature from a boat on Lake Livingston,Class A
1990-05-30 12:00:00+00:00,Texas,Report 2394: Four friends saw and heard 8 foot creature plow through the trees while they were out fishing,Class A
1990-06-01 12:00:00+00:00,Florida,Report 12628: Possible sighting in woods separating farms west of Tarrytown,Class B
1990-06-10 12:00:00+00:00,West Virginia,Report 16228: Possible sighting by a security guard at strip mine outside Holden,Class B
1990-06-15 12:00:00+00:00,New Jersey,Report 34572: Man recalls hearing strange howls while camping in High Point State Park,Class B
1990-06-18 12:00:00+00:00,Washington,"Report 1388: Hiker encounters huge, upright animal at creek on Grass Mountain",Class A
1990-06-30 12:00:00+00:00,North Carolina,Report 15492: Road-crossing sighting by motorist on Hwy 220 north of Candor,Class A
1990-07-01 12:00:00+00:00,Indiana,Report 15926: Possible vocalization/intimidation at Ouabache State Park,Class B
1990-07-01 12:00:00+00:00,Arizona,Report 11514: Evening sighting by motorists north of Flagstaff.,Class A
1990-07-01 12:00:00+00:00,Ohio,Report 7085: Three boys playing games witness a huge creature walking through their front yard,Class A
1990-07-15 12:00:00+00:00,Oregon,Report 7967: Boaters on the Deschutes hear loud scream from bank,Class B
1990-07-30 12:00:00+00:00,Washington,"Report 29025: Father remembers fishing with his son, appearing to be observed by a sasquatch which is later sighted on the far side of the lake near McKenna",Class A
1990-08-01 12:00:00+00:00,California,Report 6160: Group of hunters have unusual experience near Dorrington,Class B
1990-08-01 12:00:00+00:00,West Virginia,Report 23191: Man remembers seeing a large hairy creature in a cemetary near Marmet,Class A
1990-08-08 12:00:00+00:00,West Virginia,Report 42321: Recollection of a dark figure watching as they recovered their dirt bikes near Wellsburg,Class B
1990-08-10 12:00:00+00:00,Colorado,Report 1367: Creature was observed chasing deer.,Class A
1990-08-11 12:00:00+00:00,Virginia,Report 22865: Hairy creature seen watching a college party on Butt Mountain,Class A
1990-08-15 12:00:00+00:00,Florida,Report 724: Upright creature seen by 3 men fishing in a boat 3 miles from Greenwood,Class A
1990-09-09 12:00:00+00:00,West Virginia,Report 51739: Memory told of seeing the neighbor's dog going after a hairy biped while squirrel hunting near Greenup,Class A
1990-09-14 12:00:00+00:00,Texas,Report 28305: Man recalls being spooked by loud vocalization near McKinney Bridge Road,Class B
1990-09-15 12:00:00+00:00,Alabama,Report 1022: Hunters observe creature walking in the woods,Class A
1990-09-22 12:00:00+00:00,Washington,Report 568: Loud low moan then rose quickly to a high pitched scream heard,Class B
1990-10-01 12:00:00+00:00,Ohio,"Report 4976: Witness has two sightings, ten years apart in Cut Rock area",Class A
1990-10-01 12:00:00+00:00,Michigan,Report 20100: Daylight sighting by hunters near Gwinn (Upper Peninsula),Class A
1990-10-15 12:00:00+00:00,Kentucky,Report 21142: Daylight sighting interrupts hunters at an old mining area near Earlington,Class A
1990-10-15 12:00:00+00:00,Washington,Report 3379: Loud vocalizations heard above Riffe Lake,Class B
1990-10-19 12:00:00+00:00,Missouri,Report 5064: Driver has early morning sighting near bridge over Hog Creek.,Class B
1990-10-20 12:00:00+00:00,Michigan,"Report 4325: Nighttime sighting by three in car, near Mt. Pleasant",Class A
1990-10-20 12:00:00+00:00,Georgia,Report 23978: Possible encounters near the Upper Chattahoochee River Recreation Area,Class B
1990-10-31 12:00:00+00:00,Idaho,Report 4987: Deputy sheriff has vehicle near miss with nine foot tall biped,Class A
1990-11-10 12:00:00+00:00,Montana,Report 562: Hunting party reports frightening vocalization,Class B
1990-11-23 12:00:00+00:00,Florida,Report 33789: Memory told of a close encounter while frogging at night on the upper St. Johns River,Class A
1990-12-03 12:00:00+00:00,Washington,Report 24755: Truck Driver recalls daylight sighting east of North Bend,Class A
1991-01-01 12:00:00+00:00,California,Report 3169: Man sees creature crossing road near Petaluma,Class A
1991-01-11 12:00:00+00:00,Florida,Report 48599: Family retells documenting a possible mile-long line of tracks north of Yankeetown,Class B
1991-02-24 12:00:00+00:00,Ohio,Report 10925: Four men have a sighting after vocalizations cause them to leave their campsite near Lake Vesuvius.,Class A
1991-03-15 12:00:00+00:00,North Carolina,Report 14801: Daylight sighting by fishermen on Broad River,Class A
1991-03-31 12:00:00+00:00,Missouri,Report 1135: A man gathering firewood for his campsite with his ATV encounters a large ape-like animal in a creek bed,Class A
1991-04-10 12:00:00+00:00,Oregon,Report 26224: Hunter remembers possible howls and footprints near Baker City,Class B
1991-04-13 12:00:00+00:00,Washington,Report 1395: Hunters observed creature just before vocalization screams were heard,Class A
1991-04-15 12:00:00+00:00,Kentucky,Report 18297: Man recalls face to face childhood encounter near London,Class A
1991-05-10 12:00:00+00:00,Washington,Report 1571: Nighttime sighting by motorists,Class A
1991-06-01 12:00:00+00:00,Louisiana,"Report 25548: A hunter recalls finding giant footprints as a boy, and recently heard a strange vocalization while hunting hogs late at night on the outskirts of Varnado",Class B
1991-06-08 12:00:00+00:00,Washington,Report 1600: Civil War Reenactor sees bigfoot cross railroad tracks,Class A
1991-06-15 12:00:00+00:00,Florida,"Report 1407: Bigfoot runs across road, appears to be carrying a small infant Bigfoot",Class A
1991-06-22 12:00:00+00:00,Washington,Report 1390: Fisherman spots a large upright creature digging on the shore,Class A
1991-06-28 12:00:00+00:00,California,Report 11897: Three young adults encounter large aggressive biped while fishing the San Joaquin River,Class A
1991-07-01 12:00:00+00:00,Kentucky,Report 2391: Strange noises followed by strong odor and glimpse of large bipedal animal,Class A
1991-07-01 12:00:00+00:00,New Jersey,Report 39639: Campers retreat to their vehicles due to a loud unknown vocalization near High Point State Park,Class B
1991-07-01 12:00:00+00:00,Ohio,Report 4200: Late night sighting by motorists on Austin Road in Geneva,Class A
1991-07-02 12:00:00+00:00,Colorado,Report 1368: witness saw man-like creature covered with dark red hair while hiking in the extreme eastern part of Dinosaur National Monument.,Class A
1991-07-04 12:00:00+00:00,Oregon,Report 624: Sounds heard at Skookum Lake.,Class B
1991-07-15 12:00:00+00:00,Oregon,Report 694: Family sees stooped-over creature walking along forest line,Class A
1991-07-15 12:00:00+00:00,Washington,Report 889: Climber has night-time sighting near Mt. Adams wilderness,Class A
1991-07-20 12:00:00+00:00,Wisconsin,Report 10609: Hiker finds large footprints in Northern Highlands State Forest.,Class B
1991-08-01 12:00:00+00:00,Michigan,Report 2787: Horseback rider has close range sighting in jackpine forest,Class A
1991-08-01 12:00:00+00:00,California,Report 2558: Man hears strange late night scream outside Shingletown,Class B
1991-08-14 12:00:00+00:00,Florida,Report 28418: Woman remembers two visual encounters near Williston,Class A
1991-08-15 12:00:00+00:00,Ohio,Report 17189: Close encounter remembered and possible vocalizations heard and recorded near Minerva,Class B
1991-09-15 12:00:00+00:00,Iowa,Report 22147: Artifact hunter describes an unusual daylight encounter in a public hunting area near Van Wert,Class A
1991-09-15 12:00:00+00:00,Washington,Report 938: Unusual tracks found.,Class A
1991-09-15 12:00:00+00:00,Ohio,Report 3380: Two high school students are chased by large unknown creature,Class A
1991-10-11 12:00:00+00:00,Montana,Report 13383: Hunting guide recalls an encouter with a Bigfoot crouching behind a root ball in Bowls Creek,Class A
1991-10-15 12:00:00+00:00,Oregon,"Report 8948: In the early morning, hunter observes rock throwing near Valsetz",Class B
1991-10-15 12:00:00+00:00,Washington,Report 27473: Man recounts seeing a sasquatch while driving a logging road near Snoqualmie,Class A
1991-10-15 12:00:00+00:00,Oregon,Report 9393: Driver has early morning encounter near Rice Hill,Class A
1991-10-19 12:00:00+00:00,Missouri,Report 30573: Bowhunter recalls dusk encounter on creek dike near Oak Grove,Class A
1991-10-19 12:00:00+00:00,West Virginia,Report 7474: Deer hunters find footprints in Wildell Bottom,Class B
1991-10-26 12:00:00+00:00,Arizona,Report 13964: Possible vocalizations heard at sundown near the North Rim of the Grand Canyon,Class B
1991-11-15 12:00:00+00:00,Missouri,Report 24767: Motorist recalls possible early morning sighting north of Mt. Vernon,Class B
1991-11-16 12:00:00+00:00,Illinois,Report 33638: Woman recalls her night time sighting while fishing behind her home near Columbia,Class A
1991-11-17 12:00:00+00:00,North Carolina,Report 15108: Adult recounters childhood sighting on Black Mountain,Class A
1991-12-06 12:00:00+00:00,South Carolina,Report 24235: Man recounts watching a sasquatch cross road near Cross Anchor,Class A
1992-01-01 12:00:00+00:00,California,Report 3683: Men hear evening vocalization outside their home in Redding,Class B
1992-01-01 12:00:00+00:00,Washington,"Report 3400: Two experienced hunters see bigfoot, throw rock at it, and watch it turn and walk into timber",Class A
1992-01-15 12:00:00+00:00,Ohio,"Report 5030: Flap of sightings offers clues pointing to deer predation, similar to evidence found elsewhere in Ohio",Class A
1992-02-15 12:00:00+00:00,Florida,Report 1283:  Heard and then chased by creature,Class B
1992-03-01 12:00:00+00:00,Oklahoma,Report 1305: Creature observed running across the road.,Class A
1992-04-01 12:00:00+00:00,Washington,Report 4859: Daytime sighting by horseback riders one mile from Green River Gorge Bridge,Class A
1992-05-01 12:00:00+00:00,New York,"Report 11089: Two young boys experience powerful, high-pitched vocalization",Class B
1992-06-14 12:00:00+00:00,Arkansas,Report 24254: Woman remembers she and a male friend watching an upright creature walking on the edge of moonlit Lake Hamilton,Class A
